price,km,hp,previous_owners,nr_of_doors,nr_of_seats,displacement,weight,emission_label,gears,comb_consumption,age,cc_index,em_index,ex_index,ss_index,leather_,make_model_Audi A2,make_model_Audi A3,make_model_Opel Astra,make_model_Opel Corsa,make_model_Opel Insignia,make_model_Renault Clio,make_model_Renault Duster,make_model_Renault Espace,body_type_Convertible,body_type_Coupe,body_type_Off-Road,body_type_Other,body_type_Sedans,body_type_Station wagon,body_type_Transporter,body_type_Van,vat_VAT deductible,type_Employee's car,type_New,type_Pre-registered,type_Used,warranty_warranty,paint_type_Uni/basic,gearing_type_Manual,gearing_type_Semi-automatic,drive_chain_front,drive_chain_rear,fuel_Diesel,fuel_LPG/CNG,fuel_Other,inspection_new_Yes
20950.0,10447,70.0,1.0,4.0,4.0,999.0,1180.0,4.0,7.0,4.4,1.0,16.0,5.0,2.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
20950.0,10384,70.0,1.0,4.0,5.0,999.0,1195.0,4.0,7.0,4.4,1.0,16.0,6.0,3.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20950.0,6500,70.0,1.0,5.0,5.0,999.0,1165.0,4.0,7.0,4.4,1.0,13.0,6.0,2.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20950.0,17500,71.0,1.0,5.0,4.0,999.0,1065.0,4.0,7.0,4.4,1.0,13.0,4.0,3.0,13.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20950.0,7439,70.0,1.0,4.0,5.0,999.0,1165.0,4.0,7.0,4.4,1.0,15.0,7.0,5.0,14.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20940.0,10000,70.0,1.0,5.0,5.0,999.0,1205.0,4.0,7.0,4.5,1.0,14.0,7.0,3.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20940.0,28383,71.0,1.0,5.0,4.0,999.0,1065.0,4.0,6.0,4.4,2.0,10.0,2.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
20939.0,13187,70.0,1.0,5.0,5.0,999.0,1180.0,4.0,7.0,4.4,1.0,15.0,7.0,4.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20900.0,6630,92.0,1.0,4.0,5.0,1395.0,1180.0,4.0,7.0,4.9,2.0,15.0,3.0,6.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21300.0,19700,92.0,4.0,5.0,4.0,1395.0,1215.0,4.0,7.0,4.9,2.0,4.0,1.0,2.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
21290.0,1200,70.0,1.0,5.0,5.0,999.0,1165.0,4.0,7.0,4.4,0.0,17.0,7.0,3.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
21290.0,1,85.0,1.0,5.0,5.0,999.0,1200.0,4.0,7.0,4.8,0.0,6.0,5.0,2.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
21285.0,6500,70.0,1.0,5.0,5.0,999.0,1180.0,4.0,7.0,4.4,1.0,18.0,8.0,6.0,15.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
21275.0,9649,92.0,1.0,3.0,5.0,1395.0,1155.0,4.0,7.0,4.9,2.0,16.0,8.0,5.0,16.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
21200.0,0,85.0,0.0,4.0,4.0,999.0,1180.0,4.0,7.0,4.8,0.0,7.0,4.0,1.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
21200.0,28319,92.0,1.0,4.0,5.0,1395.0,1195.0,4.0,7.0,4.9,1.0,17.0,7.0,4.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21140.0,20,66.0,1.0,5.0,5.0,1422.0,1195.0,1.0,7.0,4.0,1.0,10.0,5.0,2.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
21100.0,0,85.0,0.0,5.0,5.0,1598.0,1180.0,4.0,6.0,4.482429718875502,0.0,4.0,1.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20999.0,0,66.0,1.0,5.0,4.0,1422.0,1195.0,4.0,7.0,4.456227758007118,1.0,5.0,5.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
20999.0,8064,92.0,1.0,5.0,5.0,1395.0,1660.0,4.0,7.0,4.456227758007118,2.0,10.0,3.0,2.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
20999.0,0,66.0,1.0,5.0,4.0,1422.0,1195.0,4.0,7.0,4.456227758007118,1.0,4.0,5.0,1.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
20995.0,15706,71.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.456227758007118,1.0,9.0,3.0,2.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
20990.0,5990,70.0,1.0,4.0,5.0,999.0,1195.0,4.0,7.0,4.4,1.0,14.0,7.0,3.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20990.0,13000,70.0,1.0,5.0,4.0,999.0,1195.0,4.0,7.0,4.456227758007118,2.0,12.0,5.0,2.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
20900.0,14070,71.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.456227758007118,1.0,6.0,5.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
20900.0,2658,70.0,1.0,5.0,4.0,999.0,1165.0,4.0,7.0,4.4,1.0,16.0,7.0,5.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
20900.0,24350,92.0,1.0,5.0,5.0,1395.0,1195.0,4.0,7.0,4.456227758007118,1.0,12.0,4.0,1.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
20900.0,15108,71.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.456227758007118,1.0,11.0,3.0,3.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
20900.0,20350,93.0,1.0,5.0,4.0,1395.0,1115.0,4.0,7.0,4.9,2.0,11.0,2.0,4.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20900.0,14270,71.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.456227758007118,2.0,6.0,5.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
20900.0,15000,85.0,1.0,5.0,4.0,1598.0,1275.0,4.0,7.0,4.0,1.0,14.0,8.0,6.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
20890.0,1450,70.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.4,1.0,17.0,7.0,4.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20890.0,9385,70.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.4,1.0,15.0,8.0,4.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20885.0,8885,141.0,1.0,5.0,5.0,1798.0,1705.0,4.0,7.0,5.6,1.0,15.0,7.0,5.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
20879.0,6117,66.0,1.0,4.0,5.0,1422.0,1195.0,4.0,7.0,4.0,1.0,18.0,8.0,4.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1
20840.0,9000,85.0,1.0,5.0,5.0,1598.0,1180.0,4.0,7.0,4.0,1.0,15.0,6.0,3.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
20860.0,30589,66.0,1.0,5.0,5.0,1422.0,1180.0,4.0,7.0,4.1,1.0,16.0,7.0,3.0,14.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
20800.0,6476,85.0,1.0,5.0,4.0,1598.0,1275.0,4.0,7.0,4.0,1.0,2.0,1.0,1.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
20500.0,12000,66.0,1.0,5.0,4.0,1422.0,1220.0,4.0,7.0,4.0,2.0,21.0,8.0,8.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
20500.0,11000,70.0,1.0,5.0,4.0,999.0,1090.0,4.0,7.0,4.4,1.0,12.0,6.0,2.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
20500.0,10600,85.0,1.0,5.0,4.0,1598.0,1180.0,1.0,7.0,3.7,1.0,4.0,4.0,1.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
20800.0,28500,92.0,1.0,5.0,4.0,1395.0,1215.0,4.0,7.0,4.9,2.0,17.0,7.0,5.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20500.0,7000,92.0,1.0,3.0,4.0,1395.0,1155.0,4.0,7.0,4.9,2.0,14.0,1.0,3.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20500.0,12345,110.0,1.0,3.0,4.0,1395.0,1230.0,4.0,7.0,4.7,2.0,13.0,6.0,3.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
20800.0,6476,85.0,1.0,5.0,4.0,1598.0,1275.0,4.0,7.0,4.0,1.0,2.0,1.0,1.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
20490.0,8885,70.0,1.0,4.0,5.0,999.0,1180.0,4.0,7.0,4.4,1.0,16.0,8.0,4.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
20490.0,29619,92.0,1.0,3.0,4.0,1395.0,1180.0,4.0,7.0,4.482429718875502,2.0,12.0,5.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
20490.0,45000,141.0,1.0,5.0,4.0,1798.0,1280.0,4.0,7.0,5.6,2.0,6.0,2.0,3.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
20500.0,10600,85.0,1.0,5.0,4.0,1598.0,1180.0,1.0,7.0,3.7,1.0,4.0,4.0,1.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
20490.0,11570,70.0,1.0,5.0,4.0,999.0,1195.0,4.0,7.0,4.456227758007118,2.0,12.0,5.0,2.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
20480.0,5110,70.0,1.0,4.0,5.0,999.0,1180.0,4.0,7.0,4.4,1.0,14.0,6.0,3.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20488.0,13000,70.0,1.0,4.0,5.0,999.0,1180.0,4.0,7.0,4.5,1.0,11.0,6.0,2.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20480.0,5000,70.0,2.0,5.0,4.0,999.0,1135.0,4.0,7.0,4.4,1.0,15.0,3.0,4.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
20479.0,4879,70.0,1.0,4.0,5.0,999.0,1195.0,4.0,7.0,4.4,1.0,17.0,8.0,4.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
20457.0,12123,92.0,1.0,5.0,5.0,1395.0,1180.0,4.0,7.0,5.2,2.0,16.0,7.0,3.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20457.0,12123,92.0,1.0,5.0,5.0,1395.0,1180.0,4.0,7.0,5.2,2.0,16.0,7.0,3.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20780.0,15000,66.0,1.0,4.0,4.0,1422.0,1180.0,4.0,7.0,4.0,1.0,17.0,6.0,2.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
20750.0,24047,71.0,1.0,5.0,4.0,999.0,1065.0,4.0,7.0,4.4,2.0,10.0,2.0,1.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20730.0,2551,66.0,1.0,5.0,4.0,1422.0,1220.0,4.0,7.0,4.1,1.0,17.0,8.0,4.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
20700.0,2700,141.0,1.0,5.0,4.0,1798.0,1280.0,4.0,7.0,5.6,2.0,4.0,1.0,2.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20700.0,13500,70.0,1.0,4.0,5.0,999.0,1195.0,4.0,7.0,4.4,1.0,13.0,4.0,5.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20700.0,9990,70.0,1.0,4.0,5.0,999.0,1195.0,4.0,7.0,4.4,1.0,13.0,4.0,5.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20700.0,3254,85.0,1.0,5.0,5.0,1598.0,1275.0,4.0,7.0,3.0,1.0,12.0,5.0,2.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
20669.0,6050,92.0,1.0,5.0,4.0,1395.0,1215.0,4.0,7.0,5.1,1.0,15.0,7.0,5.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
20685.0,6200,70.0,1.0,5.0,5.0,999.0,1180.0,4.0,7.0,4.4,1.0,18.0,8.0,6.0,14.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20680.0,8101,92.0,1.0,5.0,4.0,1395.0,1195.0,4.0,7.0,4.9,1.0,16.0,7.0,4.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20650.0,24900,110.0,2.0,5.0,5.0,1395.0,1215.0,4.0,7.0,4.7,2.0,16.0,5.0,3.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
20570.0,3300,66.0,1.0,4.0,5.0,1422.0,1195.0,4.0,7.0,4.0,1.0,17.0,8.0,3.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
20550.0,1156,85.0,1.0,5.0,5.0,1598.0,1660.0,4.0,7.0,3.9,1.0,7.0,1.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
20550.0,5193,85.0,1.0,5.0,5.0,1598.0,1660.0,4.0,7.0,3.9,1.0,5.0,1.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
20500.0,3000,60.0,1.0,5.0,5.0,999.0,1650.0,4.0,8.0,4.9,1.0,14.0,7.0,4.0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20500.0,12642,85.0,1.0,5.0,4.0,1598.0,1195.0,1.0,7.0,4.456227758007118,1.0,12.0,5.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
20500.0,12903,85.0,1.0,5.0,4.0,1598.0,1275.0,4.0,7.0,4.0,1.0,2.0,1.0,1.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
20500.0,9394,70.0,1.0,5.0,5.0,999.0,1625.0,4.0,7.0,4.456227758007118,2.0,10.0,3.0,2.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
20500.0,12842,85.0,1.0,5.0,4.0,1598.0,1195.0,1.0,7.0,3.7,1.0,1.0,5.0,2.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
20582.0,0,110.0,1.0,5.0,5.0,1498.0,1180.0,4.0,7.0,5.0,0.0,12.0,5.0,2.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
19950.0,26208,71.0,1.0,5.0,5.0,999.0,1065.0,4.0,7.0,4.482429718875502,2.0,15.0,4.0,3.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19950.0,10771,85.0,1.0,5.0,5.0,1598.0,1660.0,4.0,7.0,3.9,1.0,6.0,1.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
19900.0,20294,85.0,1.0,5.0,4.0,1598.0,1200.0,4.0,7.0,3.7,2.0,2.0,1.0,1.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
19930.0,7650,70.0,1.0,5.0,5.0,999.0,1180.0,4.0,7.0,4.4,1.0,15.0,6.0,3.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19900.0,9140,70.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.4,1.0,15.0,8.0,4.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
19900.0,11380,85.0,1.0,5.0,4.0,1598.0,1195.0,1.0,7.0,4.0,1.0,6.0,5.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
19900.0,14010,85.0,1.0,5.0,4.0,1598.0,1195.0,1.0,7.0,3.7,1.0,1.0,5.0,2.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
19900.0,20294,85.0,1.0,5.0,4.0,1598.0,1200.0,4.0,7.0,3.7,2.0,2.0,1.0,1.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
19900.0,26144,85.0,1.0,5.0,5.0,1598.0,1660.0,4.0,7.0,3.9,1.0,6.0,1.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
19900.0,16000,92.0,2.0,5.0,4.0,1395.0,1215.0,4.0,7.0,4.9,2.0,14.0,4.0,4.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19900.0,11100,85.0,1.0,5.0,4.0,1598.0,1195.0,1.0,7.0,4.0,1.0,6.0,5.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
19900.0,6460,70.0,1.0,5.0,4.0,999.0,1135.0,4.0,7.0,4.4,1.0,14.0,3.0,2.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19900.0,9083,70.0,1.0,5.0,4.0,999.0,1135.0,4.0,7.0,4.4,1.0,15.0,4.0,2.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19900.0,28815,71.0,1.0,5.0,4.0,999.0,1065.0,4.0,7.0,4.4,2.0,10.0,2.0,1.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19890.0,8400,70.0,1.0,5.0,5.0,999.0,1180.0,4.0,7.0,4.6,1.0,13.0,5.0,5.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
19900.0,12688,71.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.456227758007118,1.0,11.0,3.0,2.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
19890.0,2949,70.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.4,1.0,15.0,3.0,2.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19890.0,14350,70.0,1.0,5.0,4.0,999.0,1180.0,4.0,7.0,4.4,1.0,13.0,7.0,7.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
19890.0,12900,70.0,1.0,4.0,5.0,999.0,1180.0,4.0,7.0,4.6,1.0,15.0,4.0,3.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
19890.0,9577,70.0,1.0,5.0,5.0,999.0,1165.0,4.0,7.0,4.4,2.0,16.0,5.0,2.0,14.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20450.0,10958,92.0,1.0,4.0,5.0,1395.0,1195.0,4.0,7.0,4.9,2.0,18.0,6.0,4.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20444.0,7476,70.0,1.0,2.0,4.0,999.0,1180.0,4.0,7.0,4.4,1.0,19.0,8.0,3.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20441.0,2830,92.0,1.0,4.0,5.0,1395.0,1195.0,4.0,7.0,4.9,1.0,15.0,7.0,4.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20400.0,9564,70.0,1.0,5.0,4.0,999.0,1165.0,4.0,7.0,4.4,1.0,14.0,7.0,4.0,13.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
20400.0,16280,71.0,1.0,5.0,5.0,999.0,1195.0,4.0,7.0,4.456227758007118,2.0,3.0,5.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
20380.0,0,85.0,1.0,4.0,4.0,999.0,1180.0,4.0,7.0,4.8,0.0,6.0,3.0,1.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20350.0,10,85.0,1.0,5.0,5.0,1598.0,1660.0,4.0,7.0,3.9,1.0,6.0,1.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
